assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,yellow_cards,player,Involved
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6163,0,0,4,0.0,0,0,157,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5978,0,1,1,0.0,0,0,185,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5806,0,2,2,0.0,0,0,172,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5677,0,2,1,0.0,0,0,133,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5397,0,2,2,0.0,0,0,280,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5346,0,2,0,0.0,0,0,52,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5306,0,1,3,0.0,0,0,40,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5243,0,0,2,0.0,0,0,60,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5193,0,0,0,0.0,0,0,55,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5112,0,0,3,0.0,0,0,78,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5066,0,1,1,0.0,0,0,48,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5034,0,1,1,0.0,0,0,31,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4983,0,2,3,0.0,0,0,17,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4954,0,0,1,0.0,0,0,27,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4954,0,2,0,0.0,0,0,27,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4926,0,1,1,0.0,0,0,23,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4900,0,3,3,0.0,0,0,32,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4900,0,0,1,0.0,0,0,32,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4881,0,2,1,0.0,0,0,20,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4862,0,0,2,0.0,0,0,20,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4842,0,1,1,0.0,0,0,19,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4834,0,2,0,0.0,0,0,9,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4826,0,1,2,0.0,0,0,7,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4817,0,0,1,0.0,0,0,10,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4804,0,0,2,0.0,0,0,11,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4790,0,3,1,0.0,0,0,13,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4780,0,0,1,0.0,0,0,11,45,0,Marcus_Forss_97,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8331,0,2,0,0.0,0,0,0,50,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8780,0,2,4,0.0,0,675,2312,49,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8125,0,3,0,0.0,0,964,2465,49,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7596,0,1,2,0.0,0,570,1683,48,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7475,0,1,2,0.0,0,369,1001,48,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7711,0,1,3,0.0,0,543,890,48,0,Marcus_Oliveira Alencar_27,0
0,0,3,0,0.2,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,8391,0,3,0,0.0,1,285,246,48,0,Marcus_Oliveira Alencar_27,1
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8465,0,1,3,0.0,0,419,537,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8586,0,2,3,0.0,0,473,607,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8596,0,1,0,0.0,0,311,527,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8520,0,1,1,0.0,0,137,209,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8302,0,0,5,0.0,0,89,386,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8140,0,1,0,0.0,0,64,300,47,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8155,0,2,0,0.0,0,142,196,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8564,0,1,3,0.0,0,697,512,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8552,0,4,2,0.0,0,142,209,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8525,0,0,0,0.0,0,81,158,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8533,0,2,0,0.0,0,115,207,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8490,0,2,3,0.0,0,68,154,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8319,0,0,1,0.0,0,81,310,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8114,0,1,1,0.0,0,0,211,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8114,0,3,1,0.0,0,0,211,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7986,0,4,2,0.0,0,0,132,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7903,0,1,0,0.0,0,0,76,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7903,0,0,4,0.0,0,0,76,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7843,0,2,3,0.0,0,0,62,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7785,0,3,0,0.0,0,0,61,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7734,0,1,4,0.0,0,0,53,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7701,0,1,4,0.0,0,0,34,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7683,0,2,2,0.0,0,0,18,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7649,0,2,2,0.0,0,0,33,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7630,0,3,3,0.0,0,0,21,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7618,0,1,4,0.0,0,0,13,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7596,0,1,3,0.0,0,0,21,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7573,0,2,0,0.0,0,0,22,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7566,0,3,0,0.0,0,0,10,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7554,0,0,1,0.0,0,0,12,46,0,Marcus_Oliveira Alencar_27,0
0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7547,0,0,5,0.0,0,0,7,46,0,Marcus_Oliveira Alencar_27,0
0,0,-1,0,13.0,335,0.03,0.34,0.31,1.5,2,0,5.0,1.8,90,0,0,0,0,0,964460,1,2,1,35.0,2,0,0,65,0,Marcus_Rashford_335,1
0,0,8,0,27.6,335,0.22,0.33,0.11,1.61,4,0,7.7,19.4,90,0,0,0,0,0,892599,1,0,4,30.0,1,42301,169427,65,1,Marcus_Rashford_335,1
0,3,28,0,0.8,335,0.01,0.85,0.84,1.35,1,1,11.3,36.0,85,0,0,0,0,0,442943,1,1,2,76.0,10,15447,472550,63,0,Marcus_Rashford_335,1
0,0,4,1,3.8,335,0.01,0.07,0.06,1.45,0,0,2.6,4.4,90,0,0,0,0,0,580997,1,1,0,18.0,3,172188,76654,63,0,Marcus_Rashford_335,1
1,0,16,1,30.7,335,0.43,0.62,0.19,0.5,0,0,7.6,19.0,86,0,0,0,0,0,603348,1,1,0,26.0,6,94697,85733,63,0,Marcus_Rashford_335,1
1,3,57,0,21.6,335,0.06,0.58,0.52,1.13,1,2,13.3,85.0,79,0,0,0,0,0,791377,1,1,3,26.0,18,237780,73356,64,0,Marcus_Rashford_335,1
0,0,4,0,0.8,335,0.01,0.01,0.0,2.54,4,0,0.3,0.4,58,0,0,0,0,0,1458264,1,3,6,2.0,1,124030,322835,66,0,Marcus_Rashford_335,1
0,0,14,0,21.6,335,0.15,0.22,0.07,0.65,1,0,3.5,10.8,90,0,0,0,0,0,1606429,1,2,1,3.0,2,285526,162739,65,0,Marcus_Rashford_335,1
0,0,3,0,11.9,335,0.12,0.43,0.31,0.05,0,0,2.0,0.2,18,0,0,0,0,0,1710049,0,0,0,8.0,1,187323,92570,65,0,Marcus_Rashford_335,1
0,0,-2,1,7.4,335,0.03,0.53,0.5,0.61,0,0,9.1,12.8,90,0,0,0,0,0,1673277,1,0,2,71.0,3,94654,92283,66,0,Marcus_Rashford_335,1
0,0,4,1,2.5,335,0.02,0.32,0.3,0.28,0,0,5.7,8.4,80,0,0,0,0,0,1689611,1,1,1,46.0,3,106147,136218,66,0,Marcus_Rashford_335,1
0,0,23,1,15.9,335,0.06,0.62,0.56,1.08,0,1,13.3,34.6,90,0,0,0,0,0,1747704,1,0,1,82.0,8,176437,126418,66,0,Marcus_Rashford_335,1
0,0,5,0,8.3,335,0.1,0.1,0.0,0.66,3,0,2.0,1.6,90,0,0,0,0,0,2147671,1,1,3,10.0,2,426976,49287,67,0,Marcus_Rashford_335,1
0,0,1,0,3.1,335,0.06,0.5,0.44,1.37,1,0,7.4,13.0,90,0,0,0,0,0,2101895,1,2,1,58.0,2,117753,156920,67,0,Marcus_Rashford_335,1
1,3,35,1,14.1,335,0.08,0.49,0.41,0.6,0,1,12.6,56.0,85,0,0,0,0,0,3082819,1,0,3,56.0,14,1325841,370602,67,0,Marcus_Rashford_335,1
0,0,17,0,6.6,335,0.38,0.66,0.28,0.35,0,1,10.4,41.6,45,0,0,0,0,0,3599459,0,1,0,56.0,5,522300,18270,68,1,Marcus_Rashford_335,1
0,0,23,1,15.7,335,0.08,0.63,0.55,0.49,0,1,12.0,37.8,90,0,0,0,0,0,3963664,1,0,3,66.0,8,379591,27335,69,0,Marcus_Rashford_335,1
0,3,24,0,12.7,335,0.07,1.3,1.23,0.65,1,1,11.5,42.8,90,0,0,0,0,0,4753747,1,1,2,59.0,10,785606,39475,70,0,Marcus_Rashford_335,1
0,0,1,0,14.8,335,0.04,0.7,0.66,0.55,1,0,5.3,6.0,90,0,0,0,0,0,4753747,1,1,1,32.0,2,785606,39475,70,0,Marcus_Rashford_335,1
0,0,20,0,3.1,335,0.01,0.14,0.13,2.93,3,1,7.1,40.0,90,0,0,0,0,0,5111990,1,2,3,28.0,7,403160,40285,71,0,Marcus_Rashford_335,1
1,2,30,0,5.3,335,0.07,0.85,0.78,1.37,1,1,10.2,35.8,90,0,0,0,0,0,5783882,1,1,2,61.0,12,636278,9135,72,0,Marcus_Rashford_335,1
0,1,24,0,37.6,335,0.03,0.23,0.2,0.61,2,1,11.4,42.8,90,0,0,0,0,0,5783882,1,2,2,34.0,8,636278,9135,72,0,Marcus_Rashford_335,1
0,0,26,1,12.1,335,0.03,0.24,0.21,1.83,0,1,7.3,37.4,90,0,0,0,0,0,5989419,1,2,0,23.0,8,221731,22463,72,0,Marcus_Rashford_335,1
0,2,46,1,1.4,335,0.01,1.09,1.08,1.18,0,2,14.1,72.4,68,0,0,0,0,0,6139400,1,0,3,67.0,15,144904,11136,73,0,Marcus_Rashford_335,1
0,0,2,0,1.3,335,0.01,0.65,0.64,2.38,6,0,3.3,4.4,84,0,0,0,0,0,6063174,1,0,7,27.0,2,327874,15684,73,0,Marcus_Rashford_335,1
0,0,3,1,1.7,335,0.02,0.17,0.15,1.14,0,0,3.8,17.0,90,0,0,0,0,0,6142978,1,0,0,19.0,3,118043,48190,74,0,Marcus_Rashford_335,1
0,0,3,0,1.9,335,0.02,0.02,0.0,3.57,2,0,0.5,0.0,90,0,0,0,0,0,5928361,1,0,2,4.0,2,229837,191761,73,0,Marcus_Rashford_335,1
0,2,30,1,45.4,335,0.09,0.35,0.26,0.63,0,1,14.5,45.6,90,0,0,0,0,0,5928361,1,0,1,54.0,10,229837,191761,73,0,Marcus_Rashford_335,1
1,0,3,1,13.3,335,0.11,0.98,0.87,1.02,0,0,11.0,25.2,80,0,0,0,0,0,6092180,1,0,2,71.0,6,177103,32751,73,0,Marcus_Rashford_335,1
0,0,0,0,0.0,335,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4275266,0,2,0,0.0,0,14650,1822927,72,0,Marcus_Rashford_335,0
1,2,31,0,16.1,335,0.06,0.76,0.7,2.24,2,1,15.7,60.0,90,0,0,0,0,0,4130739,1,2,2,81.0,12,468566,25921,71,0,Marcus_Rashford_335,1
1,0,8,1,11.6,335,0.12,0.58,0.46,0.47,0,0,6.7,7.4,85,0,0,0,0,0,5086843,1,0,1,48.0,6,879857,11696,72,0,Marcus_Rashford_335,1
0,0,10,0,23.3,335,0.08,0.44,0.36,2.29,1,0,7.7,16.4,90,0,0,0,0,0,5086843,1,0,1,37.0,2,879857,11696,72,0,Marcus_Rashford_335,1
0,0,5,0,28.0,335,0.06,0.26,0.2,1.31,1,0,7.0,5.2,90,0,0,0,0,0,5210344,1,0,1,37.0,2,232222,29062,72,0,Marcus_Rashford_335,1
0,0,0,0,0.0,335,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4660708,0,0,2,0.0,0,69660,603870,73,0,Marcus_Rashford_335,0
0,0,0,0,0.0,335,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4125134,0,1,0,0.0,0,130018,647524,72,0,Marcus_Rashford_335,0
0,0,25,0,24.7,335,0.14,1.21,1.07,1.38,1,1,14.7,46.6,61,0,0,0,0,0,4125134,0,1,4,76.0,7,130018,647524,72,0,Marcus_Rashford_335,1
0,0,0,0,0.0,335,0.04,0.86,0.82,1.69,1,0,0.0,0.0,76,0,0,0,0,0,4336003,1,1,2,0.0,2,268125,106812,72,0,Marcus_Rashford_335,1
0,0,20,1,42.3,535,0.12,0.12,0.0,0.66,0,0,5.7,13.0,85,0,0,0,0,0,5703,1,0,2,2.0,3,0,0,50,0,Marcus_Tavernier_535,1
0,0,2,0,1.2,535,0.01,0.01,0.0,1.75,4,0,0.3,1.6,79,0,0,0,0,0,10752,1,0,4,0.0,2,2807,1116,50,0,Marcus_Tavernier_535,1
0,0,7,0,17.3,535,0.01,0.13,0.12,1.32,3,0,2.4,0.0,90,0,0,0,0,0,11197,1,3,0,7.0,2,1832,2175,50,0,Marcus_Tavernier_535,1
0,0,8,0,40.1,535,0.08,0.08,0.0,3.32,9,0,5.2,10.0,90,0,0,0,0,0,10648,1,0,9,2.0,2,854,1922,50,0,Marcus_Tavernier_535,1
0,0,17,1,20.3,535,0.07,0.11,0.04,1.51,0,0,6.5,22.8,90,0,0,0,0,0,10364,1,0,0,22.0,3,664,1359,50,0,Marcus_Tavernier_535,1
0,0,14,0,22.5,535,0.19,0.34,0.15,1.9,2,0,5.8,7.4,90,0,0,0,0,0,11794,1,3,2,28.0,2,2172,1369,49,0,Marcus_Tavernier_535,1
0,0,5,0,11.5,535,0.02,0.11,0.09,1.89,1,0,2.9,7.2,79,0,0,0,0,0,11616,1,1,1,10.0,1,638,663,49,1,Marcus_Tavernier_535,1
0,0,4,1,11.8,535,0.04,0.15,0.11,0.87,0,0,3.5,4.6,90,0,0,0,0,0,13834,1,0,0,19.0,3,3452,1515,49,0,Marcus_Tavernier_535,1
0,0,8,0,12.0,535,0.05,0.11,0.06,1.08,1,0,2.0,5.0,90,0,0,0,0,0,13632,1,1,2,3.0,2,1301,1554,49,0,Marcus_Tavernier_535,1
0,0,7,0,5.8,535,0.01,0.05,0.04,1.99,2,0,3.8,19.2,74,0,0,0,0,0,13037,1,2,2,13.0,2,562,1230,49,0,Marcus_Tavernier_535,1
0,0,7,0,11.9,535,0.05,0.26,0.21,1.03,1,0,7.2,10.4,90,0,0,0,0,0,12685,1,1,0,50.0,2,497,725,49,0,Marcus_Tavernier_535,1
0,0,6,0,2.9,535,0.01,0.04,0.03,1.9,2,0,1.0,5.6,90,0,0,0,0,0,12063,1,0,2,1.0,2,219,1096,49,0,Marcus_Tavernier_535,1
1,0,20,0,11.0,535,0.06,0.1,0.04,1.41,2,0,5.7,27.0,77,0,0,0,0,0,11313,1,3,2,19.0,5,268,1091,49,0,Marcus_Tavernier_535,1
2,3,42,0,25.7,535,0.23,0.47,0.24,2.16,4,1,14.9,82.8,90,0,0,0,0,0,11814,1,3,4,40.0,16,1132,784,49,0,Marcus_Tavernier_535,1
1,3,34,1,29.6,535,0.06,0.57,0.51,0.72,0,1,17.5,64.0,79,0,0,0,0,0,38857,1,0,3,81.0,14,27172,2334,49,0,Marcus_Tavernier_535,1
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,67322,0,0,2,0.0,0,106148,80306,49,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,55956,0,2,0,0.0,0,876,11871,49,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,44811,0,0,3,0.0,0,156,11272,48,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,34341,0,0,2,0.0,0,285,10757,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,28628,0,1,1,0.0,0,130,6187,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,23901,0,0,1,0.0,0,62,4783,47,0,Marcus_Tavernier_535,0
0,0,3,0,0.8,535,0.0,0.04,0.04,0.67,0,0,2.3,5.2,27,0,0,0,0,0,22144,0,1,1,17.0,1,35,1884,47,0,Marcus_Tavernier_535,1
0,2,27,0,1.2,535,0.0,0.77,0.77,0.93,0,1,7.1,37.0,56,0,0,0,0,0,21820,1,1,0,33.0,8,445,839,47,0,Marcus_Tavernier_535,1
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21278,0,4,1,0.0,0,937,1363,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20213,0,2,3,0.0,0,152,1348,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,19280,0,0,1,0.0,0,128,1071,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18784,0,0,3,0.0,0,155,628,47,0,Marcus_Tavernier_535,0
0,1,22,0,13.2,535,0.01,0.06,0.05,0.26,0,1,7.6,38.6,45,0,0,0,0,0,19615,0,1,2,24.0,7,1230,635,47,0,Marcus_Tavernier_535,1
0,0,5,0,0.3,535,0.0,0.03,0.03,1.49,1,0,0.5,2.0,32,0,0,0,0,0,19615,0,2,0,3.0,1,1230,635,47,0,Marcus_Tavernier_535,1
0,0,-6,0,7.8,535,0.01,0.13,0.12,0.47,0,0,1.2,0.0,52,0,0,0,0,0,20526,0,1,0,7.0,1,1647,743,47,0,Marcus_Tavernier_535,1
0,0,11,0,6.2,535,0.04,0.16,0.12,1.74,1,0,5.0,25.4,78,0,0,0,0,0,20572,1,3,2,18.0,2,779,783,47,0,Marcus_Tavernier_535,1
0,0,15,0,25.6,535,0.15,0.17,0.02,2.34,4,0,4.7,17.6,90,0,0,0,0,0,23473,1,4,0,4.0,2,2543,488,47,0,Marcus_Tavernier_535,1
0,3,37,1,27.4,535,0.15,0.49,0.34,0.36,0,1,11.4,53.4,77,0,0,0,0,0,22534,1,1,0,33.0,11,824,959,47,0,Marcus_Tavernier_535,1
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,22686,0,1,4,0.0,0,2255,1990,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20757,0,3,1,0.0,0,256,2315,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,19480,0,0,2,0.0,0,68,1370,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18774,0,1,0,0.0,0,47,728,47,0,Marcus_Tavernier_535,0
0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18344,0,0,1,0.0,0,55,505,47,0,Marcus_Tavernier_535,0
0,0,11,0,0.0,213,0.0,0.0,0.0,1.23,2,0,1.0,10.2,90,0,0,0,0,1,12206,1,2,2,0.0,1,0,0,45,0,Marek_Rodák_213,1
0,0,22,1,0.0,213,0.0,0.0,0.0,0.89,0,0,0.9,8.8,90,0,0,0,0,1,18003,1,0,0,0.0,6,2335,1642,45,0,Marek_Rodák_213,1
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,24740,0,2,3,0.0,0,5582,2111,45,0,Marek_Rodák_213,0
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21225,0,1,2,0.0,0,467,4707,45,0,Marek_Rodák_213,0
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20972,0,1,2,0.0,0,619,1931,45,0,Marek_Rodák_213,0
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20032,0,1,2,0.0,0,239,2052,45,0,Marek_Rodák_213,0
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21241,0,3,2,0.0,0,971,825,44,0,Marek_Rodák_213,0
